Kingdom,Phylum,Class,Order,Family,finest_taxon,genus_or_finest_taxon,fa,concentration
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,11.7
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,26.1
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,23.2
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,15.4
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,26
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,23.3
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,11.2
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,22.8
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,20
Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Perna,Perna,epa,19.96666666666667
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Peronidia,Peronidia,ala,0
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Peronidia,Peronidia,dha,0
Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Peronidia,Peronidia,epa,21.2
Animalia,Chordata,Actinopterygii,Osmeriformes,Platytroctidae,Persparsia,Persparsia,ala,1.3
Animalia,Chordata,Actinopterygii,Osmeriformes,Platytroctidae,Persparsia,Persparsia,dha,19.3
Animalia,Chordata,Actinopterygii,Osmeriformes,Platytroctidae,Persparsia,Persparsia,epa,6.6
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus,ala,5
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus,dha,0.6
Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Phacochoerus,Phacochoerus,epa,2.2
Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Phaenicia,Phoenicia,ala,5
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus,ala,2.9
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus,dha,0.7
Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Phalaropus,Phalaropus,epa,7.8
Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Phenicia,Phoenicia,ala,5
Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Phlegethontius,Phlegethontius,ala,31.9
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,1.4
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.805
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.51
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.6499999999999999
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,3.1316666666666664
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.55
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.437
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,1.746
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,1.5
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.59
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.37
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,1.036
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.88
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,ala,0.225
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,9.7
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,9.555
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,9.07
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,9.5
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,13.558333333333332
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,9.25
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,10.613999999999999
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,5.36
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,9.2
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,15.799999999999999
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,21.990000000000002
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,8.222
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,10.71
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,dha,14.64
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,4.8
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,5.785
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,7.08
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,8.5
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,6.52
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,8.75
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,9.612
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,2.88
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,4.2
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,8.355
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,11.265
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,4.877999999999999
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,5.78
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,Phoca,epa,8.55
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,Phocarctos,ala,0.8366666666666666
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,Phocarctos,dha,7.876666666666668
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Phocarctos,Phocarctos,epa,2.7983333333333333
Animalia,Chordata,Mammalia,Cetartiodactyla,Phocoenidae,Phocoena,Phocoena,ala,0.6637500000000001
Animalia,Chordata,Mammalia,Cetartiodactyla,Phocoenidae,Phocoena,Phocoena,dha,3.68875
Animalia,Chordata,Mammalia,Cetartiodactyla,Phocoenidae,Phocoena,Phocoena,epa,2.6687499999999997
Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,Photichthys,Photichthys,ala,1
Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,Photichthys,Photichthys,ala,0
Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,Photichthys,Photichthys,dha,14.8
Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,Photichthys,Photichthys,dha,12
Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,Photichthys,Photichthys,epa,5.8
Animalia,Chordata,Actinopterygii,Stomiiformes,Phosichthyidae,Photichthys,Photichthys,epa,4.7
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Phragmatobia,Phragmatobia,ala,36
Animalia,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidia,Phyllidia,ala,0
Animalia,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidia,Phyllidia,dha,1
Animalia,Mollusca,Gastropoda,Nudibranchia,Phyllidiidae,Phyllidia,Phyllidia,epa,0.6
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Phyllonotus,Phyllonotus,ala,0.8500000000000001
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Phyllonotus,Phyllonotus,dha,22.95
Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Phyllonotus,Phyllonotus,epa,19.8
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllophaga,Phyllophaga,ala,9.1
Animalia,Arthropoda,Insecta,Diptera,Itonididae,Phytophaga,Phytophaga,ala,5.7
Animalia,Mollusca,Gastropoda,Caenogastropoda,Planaxidae,PIanaxis  sulcata,PIanaxis,ala,13.75
Animalia,Mollusca,Gastropoda,Caenogastropoda,Planaxidae,PIanaxis  sulcata,PIanaxis,dha,2.95
Animalia,Mollusca,Gastropoda,Caenogastropoda,Planaxidae,PIanaxis  sulcata,PIanaxis,epa,0.28
Animalia,Arthropoda,Insecta,Hemiptera,Pentatomidae,Piezodorus,Piezodorus,ala,5.6625
Animalia,Arthropoda,Insecta,Hymenoptera,Tenthredinidae,Pikonema,Pikonema,ala,22.1
Animalia,Mollusca,Gastropoda,Caenogastropoda,Ampullariidae,Pila,Pila,ala,0.675
Animalia,Mollusca,Gastropoda,Caenogastropoda,Ampullariidae,Pila,Pila,dha,4.49
Animalia,Mollusca,Gastropoda,Caenogastropoda,Ampullariidae,Pila,Pila,epa,0.81
Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Pillucina,Pillucina,ala,9.1
Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Pillucina,Pillucina,dha,2.2
Animalia,Mollusca,Bivalvia,Lucinida,Lucinidae,Pillucina,Pillucina,epa,3.8
Animalia,Arthropoda,Insecta,Heteroptera,Lygaeidae,Piocoris,Piocoris,ala,3.085
Animalia,Arthropoda,Insecta,Heteroptera,Lygaeidae,Piocoris,Piocoris,epa,4.85
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Pissodes,Pissodes,ala,9.2
Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Placopecten,Placopecten,ala,0.8999999999999999
Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Placopecten,Placopecten,ala,0.36000000000000004
Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Placopecten,Placopecten,dha,24.1
Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Placopecten,Placopecten,dha,25.705
Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Placopecten,Placopecten,epa,21.240000000000002
Animalia,Mollusca,Bivalvia,Pectinida,Pectinidae,Placopecten,Placopecten,epa,18.5175
Animalia,Arthropoda,Malacostraca,Decapoda,Plagusiidae,Plagusia,Plagusia,ala,1.3
Animalia,Arthropoda,Malacostraca,Decapoda,Plagusiidae,Plagusia,Plagusia,dha,12
Animalia,Arthropoda,Malacostraca,Decapoda,Plagusiidae,Plagusia,Plagusia,epa,14.9
Animalia,Arthropoda,Insecta,Plecoptera,NA,Plecoptera,Plecoptera,ala,15
Animalia,Arthropoda,Insecta,Plecoptera,NA,Plecoptera,Plecoptera,ala,16.6
Animalia,Arthropoda,Insecta,Plecoptera,NA,Plecoptera,Plecoptera,dha,0.2
Animalia,Arthropoda,Insecta,Plecoptera,NA,Plecoptera,Plecoptera,dha,0.2
Animalia,Arthropoda,Insecta,Plecoptera,NA,Plecoptera,Plecoptera,epa,10.3
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps,ala,3.7
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps,dha,1
Animalia,Chordata,Aves,Podicipediformes,Podicipedidae,Podiceps,Podiceps,epa,6
Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia,ala,2.52
Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia,dha,13.09
Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia,epa,2.75
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum,ala,0.7
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum,dha,0
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,Polypedilum,epa,2.5
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyrhachis,Polyrhachis,ala,0.7
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyrhachis,Polyrhachis,ala,0.8999999999999999
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyrhachis,Polyrhachis,dha,0.07500000000000001
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyrhachis,Polyrhachis,epa,0.2
Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyrhachis,Polyrhachis,epa,0.25
Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,Pomatoschistus,ala,2.05
Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,Pomatoschistus,dha,10.95
Animalia,Chordata,Actinopterygii,Perciformes,Gobiidae,Pomatoschistus,Pomatoschistus,epa,6.55
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,ala,1.35
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,ala,2.238193018480493
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,ala,2.59
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,dha,14.65
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,dha,21.745379876796715
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,dha,11.49
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,epa,5.77
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,epa,3.4291581108829563
Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Pomoxis,Pomoxis,epa,9.14
Animalia,Mollusca,Gastropoda,Chitonida,Mopaliidae,Poneroplax,Poneroplax,ala,0.375
Animalia,Mollusca,Gastropoda,Chitonida,Mopaliidae,Poneroplax,Poneroplax,dha,0.275
Animalia,Mollusca,Gastropoda,Chitonida,Mopaliidae,Poneroplax,Poneroplax,epa,16.725
Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogammaridae,Pontogammarus,Pontogammarus,ala,15.9
Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogammaridae,Pontogammarus,Pontogammarus,dha,3.3
Animalia,Arthropoda,Malacostraca,Amphipoda,Pontogammaridae,Pontogammarus,Pontogammarus,epa,2.5
Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,Pontoporeia,ala,4
Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Pontoporeia,Pontoporeia,dha,0.7
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,ala,0.4
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,ala,1.6
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,ala,0.275
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,dha,14
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,dha,14.4
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,dha,12.65
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,epa,9.9
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,epa,15.6
Animalia,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,Portunus,epa,14.600000000000001
Animalia,Arthropoda,Insecta,Hemiptera,Pemphigidae,Prociphilus,Prociphilus,ala,5.5
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Prodiamesa,Prodiamesa,ala,13.7
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Prodiamesa,Prodiamesa,dha,0.1
Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Prodiamesa,Prodiamesa,epa,3.1
Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Protaetia,Protaetia,ala,0.23
Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Protankyra,Protankyra,ala,0.3
Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Protankyra,Protankyra,dha,7.2
Animalia,Echinodermata,Holothuroidea,Apodida,Synaptidae,Protankyra,Protankyra,epa,16.6
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Protis,Protis,ala,0
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Protis,Protis,dha,3.05
Animalia,Annelida,Polychaeta,Sabellida,Serpulidae,Protis,Protis,epa,4.15
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum,ala,0.4
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum,ala,1.45
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum,dha,18.9
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum,dha,15.549999999999999
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum,epa,4.3
Animalia,Chordata,Actinopterygii,Myctophiformes,Myctophidae,Protomyctophum,Protomyctophum,epa,8.75
Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris,ala,3.7
Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris,dha,4
Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris,dha,4.01
Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris,epa,6.65
Animalia,Chordata,Amphibia,Anura,Hylidae,Pseudacris,Pseudacris,epa,4.44
Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus,ala,1.9000000000000001
Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus,dha,15.199999999999998
Animalia,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Pseudocalanus,Pseudocalanus,epa,13.833333333333336
Animalia,Mollusca,Gastropoda,Littorinimorpha,Vitrinellidae,Pseudoliotia,Pseudoliotia,ala,1.7
Animalia,Mollusca,Gastropoda,Littorinimorpha,Vitrinellidae,Pseudoliotia,Pseudoliotia,dha,12.3
Animalia,Mollusca,Gastropoda,Littorinimorpha,Vitrinellidae,Pseudoliotia,Pseudoliotia,epa,10.3
Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Pseudophycis,Pseudophycis,ala,0.58
Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Pseudophycis,Pseudophycis,dha,9.98
Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Pseudophycis,Pseudophycis,epa,5.13
Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster,ala,0.8
Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster,dha,0.5
Animalia,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,Pteraster,epa,19.7
Animalia,Arthropoda,Insecta,Hymenoptera,Pteromalidae,Pteromalus,Pteromalus,ala,23.712
Animalia,Arthropoda,Insecta,Coleoptera,Lampyridae,Pyropyga,Pyropyga,ala,12
Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,Rabdophaga,Rabdophaga,ala,3.2
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,Raja,ala,0.28
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,Raja,dha,20
Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,Raja,epa,10.9
Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana,ala,2.68
Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana,dha,3.62
Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana,epa,6.33
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer,ala,1
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer,ala,0.1928571428571429
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer,ala,1
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer,dha,0.2
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer,epa,0.2
Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer,epa,0.03333333333333333
Animalia,Mollusca,Bivalvia,Venerida,Anatinellidae,Reata pulchella,Reata,ala,1
Animalia,Mollusca,Bivalvia,Venerida,Anatinellidae,Reata pulchella,Reata,dha,10.6
Animalia,Mollusca,Bivalvia,Venerida,Anatinellidae,Reata pulchella,Reata,epa,12
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,ala,1.8
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,dha,1.1
Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Recurvirostra,Recurvirostra,epa,8.7
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinardtius,ala,0.27
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinhardtius,ala,0.6
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinardtius,dha,8.7
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinhardtius,dha,6.75
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinardtius,epa,8.1
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Reinhardtius,Reinhardtius,epa,5.9
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rheinardtius,Reinardtius,ala,0.27
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rheinardtius,Reinardtius,dha,8.7
Animalia,Chordata,Actinopterygii,Pleuronectiformes,Pleuronectidae,Rheinardtius,Reinardtius,epa,8.1
Animalia,Arthropoda,Hexanauplia,Calanoida,Rhincalanidae,Rhincalanus,Rhincalanus,ala,0.9
Animalia,Arthropoda,Hexanauplia,Calanoida,Rhincalanidae,Rhincalanus,Rhincalunus,ala,1
Animalia,Arthropoda,Hexanauplia,Calanoida,Rhincalanidae,Rhincalanus,Rhincalanus,dha,15.5
Animalia,Arthropoda,Hexanauplia,Calanoida,Rhincalanidae,Rhincalanus,Rhincalunus,dha,9
Animalia,Arthropoda,Hexanauplia,Calanoida,Rhincalanidae,Rhincalanus,Rhincalanus,epa,27.4
Animalia,Arthropoda,Hexanauplia,Calanoida,Rhincalanidae,Rhincalanus,Rhincalunus,epa,26.4
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon,ala,0
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon,dha,2.8
Animalia,Chordata,Chondrichthyes,Orectolobiformes,Rhincodontidae,Rhincodon,Rhincodon,epa,1.2
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys,ala,0.48
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys,ala,0.41
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys,dha,24.04
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys,dha,22.93
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys,epa,11.62
Animalia,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Rhinichthys,Rhinichthys,epa,16.8
Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rhodophora,Rhodophora,ala,9.7
Animalia,Arthropoda,Insecta,Lepidoptera,Torticidae,Rhyacionia,Rhyacionia,ala,6
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Rhynchophorus,Rhynchophorus,ala,2
Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Rhynchophorus,Rhynchophorus,ala,3.5
Animalia,Annelida,Polychaeta,Sabellida,Siboglinidae,Ridgeia,Ridgeia,ala,1.6
Animalia,Annelida,Polychaeta,Sabellida,Siboglinidae,Ridgeia,Ridgeia,dha,0.4
Animalia,Annelida,Polychaeta,Sabellida,Siboglinidae,Ridgeia,Ridgeia,epa,17.450000000000003
Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoidae,Rissoidae,ala,0
Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoidae,Rissoidae,dha,0
Animalia,Mollusca,Gastropoda,Littorinimorpha,Rissoidae,Rissoidae,Rissoidae,epa,2
Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia,Rossia,ala,0.36
Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia,Rossia,dha,19.94
Animalia,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Rossia,Rossia,epa,19.07
Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Rothschildia,Rothschildia,ala,27.3
Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes,ala,0.28
Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes,dha,17.5
Animalia,Mollusca,Bivalvia,Venerida,Veneridae,Ruditapes,Ruditapes,epa,20.8
Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Ruspolia,Ruspolia,ala,3.7
Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,Sabinea,ala,0
Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,Sabinea,dha,16.5
Animalia,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sabinea,Sabinea,epa,25.9
Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Saduria,Saduria,ala,2.2
Animalia,Arthropoda,Malacostraca,Isopoda,Idoteidae,Saduria,Saduria,dha,9.3
Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Salilota,Salilota,ala,0
Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Salilota,Salilota,dha,31.7
Animalia,Chordata,Actinopterygii,Gadiformes,Moridae,Salilota,Salilota,epa,8.8
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo,ala,2.779065404057126
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo,dha,9.164955963181246
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salmo,Salmo,epa,4.156457629737545
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Salvelinus,ala,3.224722875377897
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Salvelinus,ala,1.66
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Salvelinus,dha,10.20432007711294
Animalia,Chordata,Actinopterygii,Salmoniformes,Salmonidae,Salvelinus,Salvelinus,dha,24.61
