kingdom,order,family,class,genus_matched,fa,ecosystem,mean_concentration,moss,lichen
Plantae,Poales,Poaceae,Magnoliopsida,Lolium,ala,Terrestrial,4.050000000000001,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Oryza,ala,Terrestrial,1.2,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Panicum,ala,Terrestrial,1.6800000000000002,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Phleum,ala,Terrestrial,3.2,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Phragmites,ala,Terrestrial,0.1,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Phragmites,dha,Terrestrial,0,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Phragmites,epa,Terrestrial,0,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Poa,ala,Terrestrial,5.033333333333333,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Setaria,ala,Terrestrial,2.533333333333333,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Spartina,ala,Marine,50.9,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Spartina,dha,Marine,0,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Spartina,epa,Marine,0,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Triticum,ala,Terrestrial,6.1,no,no
Plantae,Poales,Poaceae,Magnoliopsida,Zea,ala,Terrestrial,1.45,no,no
Plantae,Polytrichales,Polytrichaceae,Polytrichopsida,Pogonatum,ala,Terrestrial,6.466666666666667,yes,no
Plantae,Polytrichales,Polytrichaceae,Polytrichopsida,Pogonatum,dha,Terrestrial,0,yes,no
Plantae,Polytrichales,Polytrichaceae,Polytrichopsida,Pogonatum,epa,Terrestrial,1.5333333333333332,yes,no
Plantae,Porphyridiales,Porphyridiaceae,Porphyridiophyceae,Rhodosorus,ala,Marine,26.5,no,no
Plantae,Porphyridiales,Porphyridiaceae,Porphyridiophyceae,Rhodosorus,dha,Marine,0,no,no
Plantae,Porphyridiales,Porphyridiaceae,Porphyridiophyceae,Rhodosorus,epa,Marine,20.7,no,no
Plantae,Pottiales,Pottiaceae,Bryopsida,Tortella,ala,Terrestrial,20.46666666666667,yes,no
Plantae,Pottiales,Pottiaceae,Bryopsida,Tortella,dha,Terrestrial,0,yes,no
Plantae,Pottiales,Pottiaceae,Bryopsida,Tortella,epa,Terrestrial,1.7333333333333334,yes,no
Plantae,Prasiolales,Prasiolaceae,Trebouxiophyceae,Prasiola,ala,Marine,26.1,no,no
Plantae,Prasiolales,Prasiolaceae,Trebouxiophyceae,Prasiola,dha,Marine,0,no,no
Plantae,Prasiolales,Prasiolaceae,Trebouxiophyceae,Prasiola,epa,Marine,8.4,no,no
Plantae,Prasiolales,Prasiolaceae,Trebouxiophyceae,Stichococcus,ala,Marine,18.836833333333335,no,no
Plantae,Prasiolales,Prasiolaceae,Trebouxiophyceae,Stichococcus,dha,Marine,0,no,no
Plantae,Prasiolales,Prasiolaceae,Trebouxiophyceae,Stichococcus,epa,Marine,0,no,no
Plantae,Pyramimonadales,Pyramimonadaceae,Pyramimonadophyceae,Pyramimonas,ala,Marine,3.6708,no,no
Plantae,Pyramimonadales,Pyramimonadaceae,Pyramimonadophyceae,Pyramimonas,dha,Marine,3.591,no,no
Plantae,Pyramimonadales,Pyramimonadaceae,Pyramimonadophyceae,Pyramimonas,epa,Marine,0.31920000000000004,no,no
Plantae,Ranunculales,Papaveraceae,Magnoliopsida,Fumaria,ala,Terrestrial,1.4,no,no
Plantae,Ranunculales,Papaveraceae,Magnoliopsida,Papaver,ala,Terrestrial,0.5599999999999999,no,no
Plantae,Ranunculales,Ranunculaceae,Magnoliopsida,Adonis,ala,Terrestrial,1.9000000000000001,no,no
Plantae,Ranunculales,Ranunculaceae,Magnoliopsida,Consolida,ala,Terrestrial,NA,no,no
Plantae,Ranunculales,Ranunculaceae,Magnoliopsida,Nigella,ala,Terrestrial,1.45,no,no
Plantae,Ranunculales,Ranunculaceae,Magnoliopsida,Ranunculus,ala,Terrestrial,35.575,no,no
Plantae,Rhodymeniales,Rhodymeniaceae,Florideophyceae,Rhodymenia,ala,Marine,1.1,no,no
Plantae,Rhodymeniales,Rhodymeniaceae,Florideophyceae,Rhodymenia,dha,Marine,0,no,no
Plantae,Rhodymeniales,Rhodymeniaceae,Florideophyceae,Rhodymenia,epa,Marine,10.8,no,no
Plantae,Rosales,Cannabaceae,Magnoliopsida,Cannabis,ala,Terrestrial,19.7,no,no
Plantae,Rosales,Elaeagnaceae,Magnoliopsida,Hippophae,ala,Terrestrial,8.8,no,no
Plantae,Rosales,Rhamnaceae,Magnoliopsida,Ziziphus,ala,Terrestrial,0.4,no,no
Plantae,Rosales,Rhamnaceae,Magnoliopsida,Ziziphus,dha,Terrestrial,0,no,no
Plantae,Rosales,Rhamnaceae,Magnoliopsida,Ziziphus,epa,Terrestrial,0,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Aphanes,ala,Terrestrial,63.7,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Potentilla,ala,Terrestrial,45.2,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Prunus,ala,Terrestrial,1.45,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Prunus,dha,Terrestrial,0,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Prunus,epa,Terrestrial,0,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Rosa,ala,Terrestrial,26.3,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Rosa,dha,Terrestrial,0,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Rosa,epa,Terrestrial,0,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Rubus,ala,Terrestrial,24.65,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Rubus,dha,Terrestrial,0,no,no
Plantae,Rosales,Rosaceae,Magnoliopsida,Rubus,epa,Terrestrial,0,no,no
Plantae,Rosales,Urticaceae,Magnoliopsida,Urtica,ala,Terrestrial,15.933333333333334,no,no
Plantae,Rosales,Urticaceae,Magnoliopsida,Urtica,dha,Terrestrial,0,no,no
Plantae,Rosales,Urticaceae,Magnoliopsida,Urtica,epa,Terrestrial,0,no,no
Plantae,Santalales,Ximeniaceae,Magnoliopsida,Ximenia,ala,Terrestrial,10.3,no,no
Plantae,Sapindales,Anacardiaceae,Magnoliopsida,Anacardium,ala,Terrestrial,8.75,no,no
Plantae,Sapindales,Anacardiaceae,Magnoliopsida,Pistacia,ala,Terrestrial,0.6499999999999999,no,no
Plantae,Sapindales,Anacardiaceae,Magnoliopsida,Pistacia,dha,Terrestrial,0,no,no
Plantae,Sapindales,Anacardiaceae,Magnoliopsida,Pistacia,epa,Terrestrial,0,no,no
Plantae,Sapindales,Burseraceae,Magnoliopsida,Canarium,ala,Terrestrial,0.5,no,no
Plantae,Sapindales,Meliaceae,Magnoliopsida,Entandrophragma,ala,Terrestrial,0.3,no,no
Plantae,Sapindales,Sapindaceae,Magnoliopsida,Acer,ala,Terrestrial,7.1,no,no
Plantae,Saxifragales,Paeoniaceae,Magnoliopsida,Paeonia,ala,Terrestrial,42.458571428571425,no,no
Plantae,Solanales,Convolvulaceae,Magnoliopsida,Calystegia,ala,Terrestrial,2.1,no,no
Plantae,Solanales,Convolvulaceae,Magnoliopsida,Convolvulus,ala,Terrestrial,1.5,no,no
Plantae,Solanales,Solanaceae,Magnoliopsida,Datura,ala,Terrestrial,0.4,no,no
Plantae,Solanales,Solanaceae,Magnoliopsida,Nicotiana,ala,Terrestrial,0.9,no,no
Plantae,Solanales,Solanaceae,Magnoliopsida,Solanum,ala,Terrestrial,32.25,no,no
Plantae,Solanales,Solanaceae,Magnoliopsida,Solanum,dha,Terrestrial,0,no,no
Plantae,Solanales,Solanaceae,Magnoliopsida,Solanum,epa,Terrestrial,0,no,no
Plantae,Sphaeropleales,Scenedesmaceae,Chlorophyceae,Scenedesmus,ala,Freshwater,26.97489005691111,no,no
Plantae,Sphaeropleales,Scenedesmaceae,Chlorophyceae,Scenedesmus,ala,Marine,4.5,no,no
Plantae,Sphaeropleales,Scenedesmaceae,Chlorophyceae,Scenedesmus,dha,Freshwater,0.026753333333333334,no,no
Plantae,Sphaeropleales,Scenedesmaceae,Chlorophyceae,Scenedesmus,dha,Marine,0,no,no
Plantae,Sphaeropleales,Scenedesmaceae,Chlorophyceae,Scenedesmus,epa,Freshwater,0.010942714311111112,no,no
Plantae,Sphaeropleales,Scenedesmaceae,Chlorophyceae,Scenedesmus,epa,Marine,0.1,no,no
Plantae,Sphaeropleales,Selenastraceae,Chlorophyceae,Monoraphidium,ala,Freshwater,33.73001531333333,no,no
Plantae,Sphaeropleales,Selenastraceae,Chlorophyceae,Monoraphidium,dha,Freshwater,0,no,no
Plantae,Sphaeropleales,Selenastraceae,Chlorophyceae,Monoraphidium,epa,Freshwater,0,no,no
Plantae,Trebouxiales,Botryococcaceae,Trebouxiophyceae,Botryococcus,ala,Freshwater,28.433333333333334,no,no
Plantae,Trebouxiales,Botryococcaceae,Trebouxiophyceae,Botryococcus,dha,Freshwater,0,no,no
Plantae,Trebouxiales,Botryococcaceae,Trebouxiophyceae,Botryococcus,epa,Freshwater,0.016666666666666666,no,no
Plantae,Ulotrichales,Ulotrichaceae,Ulvophyceae,Ulothrix,ala,Marine,9.3,no,no
Plantae,Ulotrichales,Ulotrichaceae,Ulvophyceae,Ulothrix,dha,Marine,0,no,no
Plantae,Ulotrichales,Ulotrichaceae,Ulvophyceae,Ulothrix,epa,Marine,5,no,no
Plantae,Ulotrichales,Ulotrichaceae,Ulvophyceae,Urospora,ala,Marine,5.6,no,no
Plantae,Ulotrichales,Ulotrichaceae,Ulvophyceae,Urospora,dha,Marine,0,no,no
Plantae,Ulotrichales,Ulotrichaceae,Ulvophyceae,Urospora,epa,Marine,0.8,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Enteromorpha,ala,Marine,16,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Enteromorpha,dha,Marine,0.1285714285714286,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Enteromorpha,epa,Marine,2.6028571428571428,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Ulva,ala,Freshwater,10.45,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Ulva,ala,Marine,14.713333333333333,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Ulva,dha,Freshwater,1.25,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Ulva,dha,Marine,0.26666666666666666,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Ulva,epa,Freshwater,1.1,no,no
Plantae,Ulvales,Ulvaceae,Ulvophyceae,Ulva,epa,Marine,2.8333333333333335,no,no
Plantae,Ulvales,Ulvellaceae,Ulvophyceae,Entocladia,ala,Marine,12.1,no,no
Plantae,Ulvales,Ulvellaceae,Ulvophyceae,Entocladia,dha,Marine,1,no,no
Plantae,Ulvales,Ulvellaceae,Ulvophyceae,Entocladia,epa,Marine,4.6,no,no
Plantae,Vitales,Vitaceae,Magnoliopsida,Vitis,ala,Terrestrial,0.6,no,no
Protozoa,Euglenales,Euglenaceae,Euglenophyceae,Euglena,ala,Freshwater,9.4,no,no
Protozoa,Euglenales,Euglenaceae,Euglenophyceae,Euglena,dha,Freshwater,7,no,no
Protozoa,Euglenales,Euglenaceae,Euglenophyceae,Euglena,epa,Freshwater,12,no,no
Protozoa,Foraminiferida,Astrorhizidae,Granuloreticulosea,Saccorhiza,ala,Marine,3.36,no,no
Protozoa,Foraminiferida,Astrorhizidae,Granuloreticulosea,Saccorhiza,dha,Marine,0,no,no
Protozoa,Foraminiferida,Astrorhizidae,Granuloreticulosea,Saccorhiza,epa,Marine,3.01,no,no
NA,NA,NA,NA,Acinos,ala,Terrestrial,1.2,no,no
NA,NA,NA,NA,Aizoon,ala,Terrestrial,10.5,no,no
NA,NA,NA,NA,Allium,ala,Terrestrial,5.33,no,no
NA,NA,NA,NA,Allium,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Allium,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Amelanchier,ala,Terrestrial,2.64,no,no
NA,NA,NA,NA,Amelanchier,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Amelanchier,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Aralia,ala,Terrestrial,27.625,no,no
NA,NA,NA,NA,Aralia,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Aralia,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Arctostaphylos,ala,Terrestrial,40.6,no,no
NA,NA,NA,NA,Arctostaphylos,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Arctostaphylos,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Argania,ala,Terrestrial,1.4,no,no
NA,NA,NA,NA,Arthrothamnus,ala,Marine,6.9,no,no
NA,NA,NA,NA,Arthrothamnus,dha,Marine,0,no,no
NA,NA,NA,NA,Arthrothamnus,epa,Marine,15.6,no,no
NA,NA,NA,NA,Arundo,ala,Terrestrial,6.82,no,no
NA,NA,NA,NA,Arundo,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Arundo,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Athrotaxis,ala,Terrestrial,35,no,no
NA,NA,NA,NA,Athrotaxis,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Athrotaxis,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Calla,ala,Terrestrial,12.85,no,no
NA,NA,NA,NA,Calla,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Calla,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Calocedrus,ala,Terrestrial,26.05,no,no
NA,NA,NA,NA,Calocedrus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Calocedrus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Candidatus,ala,Freshwater,0,no,no
NA,NA,NA,NA,Candidatus,dha,Freshwater,0,no,no
NA,NA,NA,NA,Candidatus,epa,Freshwater,0,no,no
NA,NA,NA,NA,Cardaminopsis,ala,Terrestrial,21.6,no,no
NA,NA,NA,NA,Cardaria,ala,Terrestrial,31.7,no,no
NA,NA,NA,NA,Cardaria,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Cardaria,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Chaetomorpha,ala,Marine,15.1,no,no
NA,NA,NA,NA,Chaetomorpha,dha,Marine,0,no,no
NA,NA,NA,NA,Chaetomorpha,epa,Marine,29,no,no
NA,NA,NA,NA,Chattonella,ala,Marine,4.3,no,no
NA,NA,NA,NA,Chattonella,dha,Marine,2.1,no,no
NA,NA,NA,NA,Chattonella,epa,Marine,14.1,no,no
NA,NA,NA,NA,Chenolea,ala,Marine,40.8,no,no
NA,NA,NA,NA,Chenolea,dha,Marine,0,no,no
NA,NA,NA,NA,Chenolea,epa,Marine,0,no,no
NA,NA,NA,NA,Chenopodium,ala,Terrestrial,25.509999999999998,no,no
NA,NA,NA,NA,Chenopodium,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Chenopodium,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Chlorophyta,ala,Marine,9.5,no,no
NA,NA,NA,NA,Chlorophyta,dha,Marine,0,no,no
NA,NA,NA,NA,Chlorophyta,epa,Marine,1.3,no,no
NA,NA,NA,NA,Chondria,ala,Marine,2.7,no,no
NA,NA,NA,NA,Chondria,dha,Marine,0,no,no
NA,NA,NA,NA,Chondria,epa,Marine,21.4,no,no
NA,NA,NA,NA,Cladophora,ala,Marine,1.9,no,no
NA,NA,NA,NA,Cladophora,dha,Marine,0,no,no
NA,NA,NA,NA,Cladophora,epa,Marine,5.1000000000000005,no,no
NA,NA,NA,NA,Coccophora,ala,Marine,15.3,no,no
NA,NA,NA,NA,Coccophora,dha,Marine,0,no,no
NA,NA,NA,NA,Coccophora,epa,Marine,4.7,no,no
NA,NA,NA,NA,Cornus,ala,Terrestrial,14.76,no,no
NA,NA,NA,NA,Cornus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Cornus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Coronopus,ala,Terrestrial,14.1,no,no
NA,NA,NA,NA,Corylus,ala,Terrestrial,0.53,no,no
NA,NA,NA,NA,Corylus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Corylus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Crataegus,ala,Terrestrial,2.13,no,no
NA,NA,NA,NA,Crataegus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Crataegus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Crithmum,ala,Terrestrial,18.03,no,no
NA,NA,NA,NA,Cryptomonas,ala,Freshwater,23.6,no,no
NA,NA,NA,NA,Cryptomonas,dha,Freshwater,3,no,no
NA,NA,NA,NA,Cryptomonas,epa,Freshwater,11,no,no
NA,NA,NA,NA,Cucurbita,ala,Terrestrial,0.18,no,no
NA,NA,NA,NA,Cucurbita,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Cucurbita,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Devaleraea,ala,Marine,4.1,no,no
NA,NA,NA,NA,Devaleraea,dha,Marine,1.6,no,no
NA,NA,NA,NA,Devaleraea,epa,Marine,24.2,no,no
NA,NA,NA,NA,Digitaria,ala,Terrestrial,1.7666666666666666,no,no
NA,NA,NA,NA,Diselma,ala,Terrestrial,26,no,no
NA,NA,NA,NA,Diselma,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Diselma,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Dock,ala,Terrestrial,23.955,no,no
NA,NA,NA,NA,Dock,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Dock,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Durvillaea,ala,Marine,3.776666666666667,no,no
NA,NA,NA,NA,Durvillaea,dha,Marine,0.5533333333333333,no,no
NA,NA,NA,NA,Durvillaea,epa,Marine,4.6466666666666665,no,no
NA,NA,NA,NA,Ecklonia,ala,Marine,2.1,no,no
NA,NA,NA,NA,Ecklonia,dha,Marine,0,no,no
NA,NA,NA,NA,Ecklonia,epa,Marine,5.3,no,no
NA,NA,NA,NA,Elaeagnus,ala,Terrestrial,18.38,no,no
NA,NA,NA,NA,Elaeagnus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Elaeagnus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Elytrigia,ala,Terrestrial,7.1,no,no
NA,NA,NA,NA,Emiliania,ala,Marine,0.476299004,no,no
NA,NA,NA,NA,Emiliania,dha,Marine,17.774918745,no,no
NA,NA,NA,NA,Emiliania,epa,Marine,0.1971441675,no,no
NA,NA,NA,NA,Erigeron,ala,Terrestrial,9.29,no,no
NA,NA,NA,NA,Erigeron,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Erigeron,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Fireweed,ala,Terrestrial,27.4,no,no
NA,NA,NA,NA,Fireweed,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Fireweed,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Fokienia,ala,Terrestrial,25.2,no,no
NA,NA,NA,NA,Fokienia,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Fokienia,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Galeopsis,ala,Terrestrial,9.1,no,no
NA,NA,NA,NA,Georgiella,ala,Marine,1.2,no,no
NA,NA,NA,NA,Georgiella,dha,Marine,1.3,no,no
NA,NA,NA,NA,Georgiella,epa,Marine,40.9,no,no
NA,NA,NA,NA,Ginko,ala,Terrestrial,40.4,no,no
NA,NA,NA,NA,Ginko,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Ginko,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Glossomastix,ala,Marine,0,no,no
NA,NA,NA,NA,Glossomastix,dha,Marine,8.9,no,no
NA,NA,NA,NA,Glossomastix,epa,Marine,39.2,no,no
NA,NA,NA,NA,Gonyostomum,ala,Freshwater,10,no,no
NA,NA,NA,NA,Gonyostomum,dha,Freshwater,1,no,no
NA,NA,NA,NA,Gonyostomum,epa,Freshwater,18,no,no
NA,NA,NA,NA,Halopteris,ala,Marine,0,no,no
NA,NA,NA,NA,Halopteris,dha,Marine,0.99,no,no
NA,NA,NA,NA,Halopteris,epa,Marine,14.39,no,no
NA,NA,NA,NA,Helianthus,ala,Terrestrial,4.195,no,no
NA,NA,NA,NA,Helianthus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Helianthus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Heracleum,ala,Terrestrial,12.645,no,no
NA,NA,NA,NA,Heracleum,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Heracleum,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Heterostigma,ala,Marine,3.25,no,no
NA,NA,NA,NA,Heterostigma,dha,Marine,2.55,no,no
NA,NA,NA,NA,Heterostigma,epa,Marine,14,no,no
NA,NA,NA,NA,Hizikia,ala,Marine,0.41,no,no
NA,NA,NA,NA,Hizikia,dha,Marine,0,no,no
NA,NA,NA,NA,Hizikia,epa,Marine,42.4,no,no
NA,NA,NA,NA,Hormosina,ala,Marine,3,no,no
NA,NA,NA,NA,Hormosina,dha,Marine,0,no,no
NA,NA,NA,NA,Hormosina,epa,Marine,2.6,no,no
NA,NA,NA,NA,Hymenocladiopsis,ala,Marine,0.8,no,no
NA,NA,NA,NA,Hymenocladiopsis,dha,Marine,0.5,no,no
NA,NA,NA,NA,Hymenocladiopsis,epa,Marine,37.3,no,no
NA,NA,NA,NA,Irvingia,ala,Terrestrial,NA,no,no
NA,NA,NA,NA,Iva,ala,Terrestrial,5.13,no,no
NA,NA,NA,NA,Iva,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Iva,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Juniperus,ala,Terrestrial,20.66,no,no
NA,NA,NA,NA,Juniperus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Juniperus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Kandis,ala,Terrestrial,4.6,no,no
NA,NA,NA,NA,Karenia,ala,Marine,2.84,no,no
NA,NA,NA,NA,Karenia,dha,Marine,11.12,no,no
NA,NA,NA,NA,Karenia,epa,Marine,0.8400000000000001,no,no
NA,NA,NA,NA,Karlodinium,ala,Marine,1,no,no
NA,NA,NA,NA,Karlodinium,dha,Marine,13.075,no,no
NA,NA,NA,NA,Karlodinium,epa,Marine,0.875,no,no
NA,NA,NA,NA,Lambia,ala,Marine,23.7,no,no
NA,NA,NA,NA,Lambia,dha,Marine,0.9,no,no
NA,NA,NA,NA,Lambia,epa,Marine,5,no,no
NA,NA,NA,NA,Lathyrus,ala,Terrestrial,9.54,no,no
NA,NA,NA,NA,Lathyrus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Lathyrus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Lilium,ala,Terrestrial,3.08,no,no
NA,NA,NA,NA,Lilium,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Lilium,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Limnothrix,ala,Freshwater,34.2,no,no
NA,NA,NA,NA,Limnothrix,dha,Freshwater,0,no,no
NA,NA,NA,NA,Limnothrix,epa,Freshwater,0,no,no
NA,NA,NA,NA,Lycopus,ala,Terrestrial,20.98,no,no
NA,NA,NA,NA,Lycopus,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Lycopus,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Macadamia,ala,Terrestrial,0.2,no,no
NA,NA,NA,NA,Maianthemum,ala,Terrestrial,19.25,no,no
NA,NA,NA,NA,Maianthemum,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Maianthemum,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Mangifera,ala,Terrestrial,0.5,no,no
NA,NA,NA,NA,Matteuccia,ala,Terrestrial,6.5,no,no
NA,NA,NA,NA,Matteuccia,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Matteuccia,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Milletia,ala,Terrestrial,31.9,no,no
NA,NA,NA,NA,Nannochloropsis,ala,Freshwater,0.43658450400000004,no,no
NA,NA,NA,NA,Nannochloropsis,ala,Marine,0,no,no
NA,NA,NA,NA,Nannochloropsis,dha,Freshwater,0,no,no
NA,NA,NA,NA,Nannochloropsis,dha,Marine,0,no,no
NA,NA,NA,NA,Nannochloropsis,epa,Freshwater,29.54425147825,no,no
NA,NA,NA,NA,Nannochloropsis,epa,Marine,19.822,no,no
NA,NA,NA,NA,Neuroglossum,ala,Marine,0,no,no
NA,NA,NA,NA,Neuroglossum,dha,Marine,1.5,no,no
NA,NA,NA,NA,Neuroglossum,epa,Marine,35.3,no,no
NA,NA,NA,NA,Nitzschia,ala,Marine,0.20869775,no,no
NA,NA,NA,NA,Nitzschia,dha,Marine,0.46660575,no,no
NA,NA,NA,NA,Nitzschia,epa,Marine,4.741612,no,no
NA,NA,NA,NA,Odontella,ala,Marine,0.7978181818181818,no,no
NA,NA,NA,NA,Odontella,dha,Marine,2.9825454545454546,no,no
NA,NA,NA,NA,Odontella,epa,Marine,26.72981818181818,no,no
NA,NA,NA,NA,Olea,ala,Terrestrial,0.6,no,no
NA,NA,NA,NA,Phacelocarpus,ala,Marine,0,no,no
NA,NA,NA,NA,Phacelocarpus,dha,Marine,0,no,no
NA,NA,NA,NA,Phacelocarpus,epa,Marine,10.4,no,no
NA,NA,NA,NA,Phacomonas,ala,Marine,0,no,no
NA,NA,NA,NA,Phacomonas,dha,Marine,11,no,no
NA,NA,NA,NA,Phacomonas,epa,Marine,56,no,no
NA,NA,NA,NA,Phaenomonas,ala,Marine,0,no,no
NA,NA,NA,NA,Phaenomonas,dha,Marine,11,no,no
NA,NA,NA,NA,Phaenomonas,epa,Marine,56,no,no
NA,NA,NA,NA,Phaeophyta,ala,Marine,0.5,no,no
NA,NA,NA,NA,Phaeophyta,dha,Marine,0,no,no
NA,NA,NA,NA,Phaeophyta,epa,Marine,5.4,no,no
NA,NA,NA,NA,Pherosphaera,ala,Terrestrial,21.9,no,no
NA,NA,NA,NA,Pherosphaera,dha,Terrestrial,0,no,no
NA,NA,NA,NA,Pherosphaera,epa,Terrestrial,0,no,no
NA,NA,NA,NA,Phyllophora,ala,Marine,0.9,no,no
NA,NA,NA,NA,Phyllophora,dha,Marine,0,no,no
NA,NA,NA,NA,Phyllophora,epa,Marine,5.1,no,no
NA,NA,NA,NA,Phyllospora,ala,Marine,7.7,no,no
NA,NA,NA,NA,Phyllospora,dha,Marine,0,no,no
NA,NA,NA,NA,Phyllospora,epa,Marine,5.5,no,no
NA,NA,NA,NA,Pinguiochrysis,ala,Marine,0.04,no,no
NA,NA,NA,NA,Pinguiochrysis,dha,Marine,6.8,no,no
NA,NA,NA,NA,Pinguiochrysis,epa,Marine,54.5,no,no
NA,NA,NA,NA,Pinguiococcus,ala,Marine,0,no,no
NA,NA,NA,NA,Pinguiococcus,dha,Marine,0.9,no,no
NA,NA,NA,NA,Pinguiococcus,epa,Marine,34,no,no
NA,NA,NA,NA,Polypodochrysis,ala,Marine,0,no,no
NA,NA,NA,NA,Polypodochrysis,dha,Marine,7.3,no,no
NA,NA,NA,NA,Polypodochrysis,epa,Marine,23.5,no,no
NA,NA,NA,NA,Protomonas,ala,Marine,13.26665,no,no
NA,NA,NA,NA,Protomonas,dha,Marine,4.8306000000000004,no,no
NA,NA,NA,NA,Protomonas,epa,Marine,6.451125,no,no
NA,NA,NA,NA,Prumnopitys,ala,Terrestrial,35.3,no,no
